seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
2,64,2,1000000,200,100,0.95,LR,LR,19000,0.5,0.885
2,64,2,1000000,200,100,0.95,LR,LR,19200,0.005,0.01
2,64,2,1000000,200,100,0.95,LR,LR,19400,0.0,0.98
3,64,2,1000000,200,100,0.95,LR,LR,400,0.02,0.135
3,64,2,1000000,200,100,0.95,LR,LR,600,0.0,0.575
3,64,2,1000000,200,100,0.95,LR,LR,800,0.015,0.635
3,64,2,1000000,200,100,0.95,LR,LR,1000,0.015,0.445
3,64,2,1000000,200,100,0.95,LR,LR,1200,0.05,0.6
3,64,2,1000000,200,100,0.95,LR,LR,1400,0.0,0.165
3,64,2,1000000,200,100,0.95,LR,LR,1600,0.01,0.85
3,64,2,1000000,200,100,0.95,LR,LR,1800,0.0,0.175
3,64,2,1000000,200,100,0.95,LR,LR,2000,0.005,0.08
3,64,2,1000000,200,100,0.95,LR,LR,2200,0.0,0.075
3,64,2,1000000,200,100,0.95,LR,LR,2400,0.0,0.315
3,64,2,1000000,200,100,0.95,LR,LR,2600,0.01,0.155
3,64,2,1000000,200,100,0.95,LR,LR,2800,0.0,0.335
3,64,2,1000000,200,100,0.95,LR,LR,3000,0.0,0.22
3,64,2,1000000,200,100,0.95,LR,LR,3200,0.0,0.54
3,64,2,1000000,200,100,0.95,LR,LR,3400,0.0,0.145
3,64,2,1000000,200,100,0.95,LR,LR,3600,0.0,0.3
3,64,2,1000000,200,100,0.95,LR,LR,3800,0.005,0.42
3,64,2,1000000,200,100,0.95,LR,LR,4000,0.02,0.44
3,64,2,1000000,200,100,0.95,LR,LR,4200,0.005,0.115
3,64,2,1000000,200,100,0.95,LR,LR,4400,0.0,0.355
3,64,2,1000000,200,100,0.95,LR,LR,4600,0.04,0.575
3,64,2,1000000,200,100,0.95,LR,LR,4800,0.0,0.11
3,64,2,1000000,200,100,0.95,LR,LR,5000,0.0,0.135
3,64,2,1000000,200,100,0.95,LR,LR,5200,0.0,0.13
3,64,2,1000000,200,100,0.95,LR,LR,5400,0.0,0.145
3,64,2,1000000,200,100,0.95,LR,LR,5600,0.0,0.54
3,64,2,1000000,200,100,0.95,LR,LR,5800,0.0,0.64
3,64,2,1000000,200,100,0.95,LR,LR,6000,0.065,0.335
3,64,2,1000000,200,100,0.95,LR,LR,6200,0.015,0.035
3,64,2,1000000,200,100,0.95,LR,LR,6400,0.005,0.905
3,64,2,1000000,200,100,0.95,LR,LR,6600,0.01,0.165
3,64,2,1000000,200,100,0.95,LR,LR,6800,0.045,0.365
3,64,2,1000000,200,100,0.95,LR,LR,7000,0.025,0.565
3,64,2,1000000,200,100,0.95,LR,LR,7200,0.0,0.005
3,64,2,1000000,200,100,0.95,LR,LR,7400,0.0,0.045
3,64,2,1000000,200,100,0.95,LR,LR,7600,0.005,0.445
3,64,2,1000000,200,100,0.95,LR,LR,7800,0.005,0.54
3,64,2,1000000,200,100,0.95,LR,LR,8000,0.075,0.15
3,64,2,1000000,200,100,0.95,LR,LR,8200,0.005,0.135
